id,PID_00121,PID_00174,PID_00018,PID_00138,PID_00068,PID_00008,PID_00002,PID_00152,PID_00019,PID_00071,PID_00133,PID_00163,PID_00044,PID_00111,PID_00123,PID_00108,PID_00168,PID_00059,PID_00129,PID_00050,PID_00051,PID_00149,PID_00026,PID_00042,PID_00066,PID_00012,PID_00153,PID_00144,PID_00172,PID_00017,PID_00162,PID_00032,PID_00095,PID_00104,PID_00097,PID_00173,PID_00021,PID_00041,PID_00124,PID_00078,PID_00022,PID_00131,PID_00103,PID_00118,PID_00014,PID_00100,PID_00132,PID_00029,PID_00037,PID_00043,PID_00063,PID_00052,PID_00070,PID_00158,PID_00134,PID_00074,PID_00089,PID_00128,PID_00143,PID_00082,PID_00171,PID_00115,PID_00106,PID_00114,PID_00048,PID_00102,PID_00112,PID_00035,PID_00056,PID_00036,PID_00077,PID_00064,PID_00126,PID_00034,PID_00142,PID_00136,PID_00159,PID_00105,PID_00125,PID_00013,PID_00033,PID_00073,PID_00085,PID_00069,PID_00130,PID_00139,PID_00122,PID_00127,PID_00170,PID_00146,PID_00072,PID_00096,PID_00079,PID_00062,PID_00091,PID_00169,PID_00099,PID_00027,PID_00120,PID_00030,PID_00161,PID_00005,PID_00093,PID_00076,PID_00058,PID_00016,PID_00003,PID_00054,PID_00160,PID_00155,PID_00006,PID_00154,PID_00024,PID_00067,PID_00141,PID_00156,PID_00001,PID_00094,PID_00040,PID_00101,PID_00157,PID_00028,PID_00025,PID_00053,PID_00011,PID_00046,PID_00086,PID_00145,PID_00140,PID_00165,PID_00167,PID_00084,PID_00137,PID_00004,PID_00117,PID_00164,PID_00031,PID_00015,PID_00087,PID_00065,PID_00113,PID_00116,PID_00090,PID_00110,PID_00151,PID_00039,PID_00148,PID_00045,PID_00057,PID_00081,PID_00038,PID_00083,PID_00109,PID_00147,PID_00060,PID_00088,PID_00080,PID_00098,PID_00150,PID_00055,PID_00119,PID_00009,PID_00007,PID_00075,PID_00047,PID_00061,PID_00135,PID_00020,PID_00049,PID_00092,PID_00166,PID_00023,PID_00107,PID_00010
NP_077740,0.42764972,1.04650583,-0.35665571,0.29361775,1.34189733,1.5,1.5,0.25426035,1.5,-0.42370647,-1.14060545,-1.02730633,-0.14321346,-0.1931551,0.13978711,0.41612795,1.5,1.15072377,1.5,0.15459982,-1.5,0.96785847,0.89657438,0.82161351,1.12111114,1.46682579,-0.51650049,1.5,0.40792743,-0.51804314,1.5,1.5,-0.81679033,-0.25394087,-0.30561556,-0.88768591,0.2660092,-0.17857619,0.11316832,-1.24709871,-0.53654697,-1.5,1.36446949,-0.44457637,-1.4440874,0.54212536,0.52873901,0.92676469,0.0648,1.5,0.91319826,-0.03113167,0.48836501,-0.08446613,-1.07792507,0.9066762,-0.84715452,0.58049346,-0.11697727,1.5,0.39154835,0.2032742,-1.5,-1.5,0.45304624,-0.72551422,-0.55742759,-0.30051936,0.1903228,0.04675763,0.48579304,-0.3449482,1.5,0.60450188,0.28940713,0.09819476,-1.5,-0.71778833,-0.30795336,-1.00489479,-1.5,-1.2687192,-1.5,-0.83861906,-0.73790274,-1.5,-0.253078,0.73832076,1.06739645,-0.13722563,0.80550067,-0.53714355,-1.32177869,-0.30496386,0.92396131,-1.10327364,-0.7780595,1.00046642,-1.11073443,-1.37270301,0.41915738,0.26366842,0.68015168,-0.63681506,1.34721321,0.73769011,0.97746261,1.44538927,1.5,-1.19710625,0.15488606,1.33228842,-1.5,-0.90442203,-0.69018224,0.93225817,-0.14000943,-0.49308188,-0.86942389,-0.69968818,-0.62465911,0.43462148,-0.01770593,-0.14086746,0.97353237,-0.2599293,0.75102474,0.03039138,-0.56619537,0.02737273,1.22898478,1.5,0.27396071,1.04352761,0.43268308,-0.4464732,0.15141326,0.71842116,-0.02728445,0.37409993,-1.35475305,-0.71818349,-1.5,-0.30285027,-1.31343151,-0.71585403,-0.52759918,-0.18872749,-1.5,-0.31254581,-1.5,-0.28381657,-0.16052877,0.36890184,-0.31267615,0.44294109,-1.00326809,-0.14463743,0.17844795,-0.68289486,-1.5,0.19573227,0.60643207,-0.07679177,-0.07274715,-0.13246017,0.73020628,-0.91546343,-0.34790657,-0.51759199,-0.18027232,-0.56289793,0.4897485,0.98512325
NP_004406,-0.1432298,1.5,0.3014877,0.89294115,1.13857565,1.5,1.5,0.22360398,1.5,-0.46129647,0.13964619,-0.0640917,0.23552241,0.98992644,0.85034492,1.15013311,1.5,1.02537993,1.5,-0.57803112,-1.48440061,-0.76053515,1.02941517,-0.92323289,1.17043863,0.09676587,-0.25791338,1.5,-0.01107888,-0.324903,1.5,0.6275307,-1.33841076,-0.15931571,-0.42571566,0.90496447,0.01960616,-0.81921474,-0.14002274,-1.5,-0.21267316,0.16209303,0.85164088,0.77274627,-1.5,0.85484002,0.70295403,0.89202269,1.17798578,1.5,0.6581849,-0.71465871,0.60101676,-0.09202284,0.80624771,1.47335306,-0.19241656,1.5,-0.1330538,0.35782121,0.82237489,0.20603199,-0.26179428,-1.5,1.27585303,-1.46483779,-1.5,0.03545455,0.165387,0.37157309,-0.08710667,0.22914675,0.54282796,-0.26337354,0.1355732,-0.1348351,-1.5,-0.15816195,-0.53491807,-1.18123555,-1.00158394,-1.19702751,-1.5,-0.89426723,-0.801583,-1.12969599,-0.4339856,1.05815203,0.62783685,-0.61827609,0.0789867,-0.67344769,-0.00526583,0.03221216,1.258161,-0.10930093,0.06810284,0.87252064,-1.44300416,-0.828478,0.88394569,0.36232917,0.79589822,-0.33702622,0.09474109,-0.32767419,0.10224762,1.11821664,1.5,-0.71165682,0.00948136,0.42371404,-0.32629888,-0.68528692,-0.55932043,-0.18653318,-0.65194795,-0.59328356,-1.02261218,-0.21131948,-0.50967734,0.51584443,0.77348766,-0.51341556,1.37120092,-0.17684927,0.5506028,-0.2634834,-0.76856031,0.65043458,0.2047995,1.46908187,-0.22923211,1.01778376,-0.25960881,-0.36614138,0.71138814,0.35602123,0.73615977,0.74042131,0.02726174,-0.49312506,-1.5,-1.5,-0.47994244,-0.69327936,-1.31472204,-0.35489363,-1.5,0.07929378,-0.49436074,-0.1482176,-0.6451614,0.05953852,-0.33556691,0.44495484,-1.5,-0.05997639,0.37966344,-0.81816678,-1.5,0.0435515,0.47146796,-0.51168173,-1.06582324,0.04216557,0.16209359,-1.5,-0.50050041,-1.22207769,-0.67594578,-0.78575053,0.45854728,-0.20122908
NP_002221,0.188443586,0.890367929,-0.317961541,1.149615695,1.226221814,0.704584473,1.5,0.415114557,1.5,-0.560503031,-1.189479758,-0.606266913,0.450950532,-0.023106445,0.133340814,0.895649093,1.5,1.020078926,1.5,0.190728318,-0.538062758,0.227317855,1.158587619,-0.013914309,1.256553298,-0.33175304,-0.1169409,1.5,0.603300047,0.031157896,1.206130807,1.07908006,-1.058187375,0.777412797,-0.156995925,0.413852154,0.699501609,0.002380711,-0.221935545,0.535192457,0.283139147,-0.718944038,1.335155427,0.215573633,-0.851222292,0.3397491,0.657306427,0.738414179,0.704235939,1.5,1.40326252,-0.344393097,0.618842904,-0.447586082,0.370153113,0.87508595,-0.384753724,0.54256693,-0.3634311,0.724073312,-0.442549042,-0.644069645,-1.138136691,-1.5,0.662342456,-0.399250563,-1.164037676,0.111374768,-0.201314668,0.080518082,-0.469703609,1.263762179,0.717976092,-0.151773229,0.355918689,0.671581228,-1.40035952,-0.516180822,-0.981079116,-1.381002677,-1.308875007,-1.004010054,-1.5,-1.5,-1.5,-1.5,-0.424056753,0.446139163,1.236301113,-0.720523991,0.947469874,1.207588835,-1.5,0.248517745,0.971199419,-1.5,-0.445836449,0.438412205,-0.445611384,-0.837564107,1.119157674,0.576136358,0.91513063,0.047809711,1.5,0.046724737,1.064316591,1.009523299,1.5,-0.475657277,0.135244179,0.936388738,-0.297088122,-1.001888052,-0.833990248,0.669546275,-0.446612463,-0.80469863,-1.088712428,-0.609817588,-0.865775263,0.844698554,0.293704855,-0.301191463,1.037679357,-0.652517142,0.625328819,0.022264795,-0.525145647,1.016241537,0.451292719,1.5,1.044763855,0.758547362,-0.528492389,-0.36883668,0.604077024,0.589678022,-0.655830826,1.002270186,0.306694469,-0.435498003,-1.5,-1.5,-0.859412851,-1.136064786,-1.35767755,-0.438937936,-1.5,-0.902085646,-1.496693519,-0.411225391,-0.778629356,0.683019641,-0.278837003,0.442976696,-1.441372242,-0.949596918,0.085200878,-0.72714793,-1.447789188,0.127611296,0.661802244,-0.566470038,-0.14989356,-0.147480194,0.595085764,-0.55848401,-1.037768899,-1.273958861,0.205972791,-0.491491984,0.207468085,0.039956999
NP_001934,0.36393769,1.42034245,0.09779607,1.00289829,1.17846681,0.7904262,1.5,-0.01551707,0.37297449,-0.47619471,-0.66986881,0.34577775,0.99750961,1.03711507,0.2650177,1.47180664,1.5,1.26678869,1.5,-0.11899946,-1.06207487,0.88262792,0.97807602,0.56741094,0.79912903,0.68519055,-0.76417479,1.5,0.59656126,-0.46045523,1.5,1.16500489,-1.22891132,0.37038835,0.09357643,0.94895052,-0.41363624,-0.41909637,0.21382948,-0.84345201,-0.09514942,-0.24989033,0.79378849,0.36019309,-1.43533105,0.8022124,1.39185249,1.16532636,0.71336115,1.4754109,0.56244627,-0.13542416,0.48480715,-0.46555896,1.10858506,0.4663133,-0.63119521,0.08601601,-0.35455527,0.4595168,-0.0469084,0.28097638,-1.0619067,-1.5,0.29978945,-1.0210935,-0.74611292,0.39510249,0.05814314,0.28133369,0.81450501,-0.29977029,1.29226851,-0.92720795,-0.08963038,0.27627489,-1.29013845,-0.10162177,-0.7606537,-1.03802645,-0.02540551,-0.52298784,-1.5,-1.5,-1.5,-1.5,-0.67475664,0.23244652,1.12416155,-0.50958781,0.25967477,0.50236021,-1.5,0.76262714,0.05420359,-0.7218251,-0.85006025,0.40858028,-0.14008665,-0.09199681,0.79745694,0.04123034,0.93365993,-0.3558026,1.5,0.30920346,1.19837155,0.1473525,1.5,-0.80478131,0.24093962,0.8285579,0.03698692,-1.41868804,-0.53224725,0.13584038,-1.46903536,-0.99473205,-1.06054536,-0.33807324,-0.35345407,0.84471797,0.01823308,-1.22527621,0.87972758,-0.2815481,0.33284409,0.39205063,-0.57141062,0.61548014,-0.26188232,1.16273036,0.40540781,0.6083986,-0.52435306,-0.64630759,-0.17016196,1.00576817,0.02881209,0.5811981,0.37147098,-0.43529164,-1.5,-1.4594566,0.674312,-1.20088061,-1.5,0.17499256,-1.36541314,-0.42554098,-1.5,-1.05772389,-0.38358263,0.21441727,-0.56610495,0.24523829,-0.49042226,-0.47374874,0.35253028,-0.04753609,-0.33920845,-0.08554874,0.32117696,-0.419405,-0.28647198,-0.07012359,1.10662656,-1.5,-1.14113969,-1.29953146,0.27768988,-0.75147979,-0.19933414,0.51610627
NP_067045,1.461676679,1.279326354,-0.776136042,-0.445550027,0.393338596,1.5,1.058443935,0.973835681,1.068385691,0.325162173,-0.288110889,0.198895858,0.881584151,0.144713555,-1.5,-0.807468927,-0.157815972,1.5,0.41220246,0.746279713,-0.734298424,1.137816923,1.14684328,-0.259681174,1.5,0.351046837,-0.261721059,1.5,-0.421603888,-0.425842603,0.108550145,0.084096252,0.596231835,-0.878184109,-1.046945123,-0.168599058,-1.209345281,0.77971473,0.25529223,-1.042965732,0.519394583,0.344086236,1.5,1.5,0.918081508,0.500851296,0.398473923,1.5,1.5,1.5,0.630557582,-0.023841299,0.285279328,-0.580926675,-1.0067192,0.044504012,0.726780675,0.119403447,-0.083372265,-0.101755163,0.398875089,0.092390621,0.678818791,0.596810779,1.5,0.463421637,-0.607649199,0.483349043,0.947344863,-0.175139762,0.182093892,0.272178496,1.5,-1.5,0.129936401,-0.865372763,-1.5,-0.921217744,-0.169438197,-1.092347433,-0.524135786,-0.493718897,-1.494102804,-0.449497853,-1.21432328,-0.106620591,1.5,-0.323938308,1.5,1.5,-0.383068943,0.420156071,-0.28902404,1.425450884,-1.5,-1.067770188,-1.233332703,-0.354404364,-0.128065164,-1.026418004,-1.017300594,0.763232306,-0.310841436,0.732159279,-0.370783078,-0.371745792,-0.498896327,0.44251941,-0.732683431,-0.401993952,-1.151809259,-1.127733845,-0.365808236,-1.062931995,0.129893219,-0.603554132,-0.833358313,-0.402551751,0.161126326,-0.396249745,-0.422921575,-0.732305685,-0.920630078,0.766265413,-0.605820934,1.5,1.5,-1.487048667,-0.728397578,-0.313948766,1.264198975,0.183983852,-0.045255143,-0.071835427,0.157682486,-1.5,0.151926786,-0.643302942,0.192142234,-0.688508369,-0.587968408,-0.741078023,-0.679724883,0.567130856,0.172109028,-0.793188155,-0.95452553,-0.576769833,0.004114802,0.335044207,-1.5,-0.461978663,-0.948233589,-0.345584546,0.630429275,-0.45240703,-0.198759353,-0.179389298,-0.327103426,-0.306796805,0.522438463,-1.140028015,-0.309051438,-0.645018356,-0.018860708,0.31149017,-0.778631257,0.410342134,-1.5,-0.364474955,-0.28711051,-1.281065032,-0.482343245,-0.006205751
NP_112182,1.5,1.5,-0.126795996,-0.942592764,-0.14085872,-0.865425508,0.447750687,0.826535749,0.972943525,0.187474161,1.5,-0.957488779,0.438213408,0.721090647,1.5,-0.171107545,-0.654465979,1.5,-0.597251016,-0.052382735,-0.888608666,0.418904989,-0.497192372,0.017989366,0.303306129,0.671566562,-0.98694031,-0.854156637,0.100264483,0.47255619,-0.202971559,1.037508646,0.114724253,-0.40296038,-0.029641322,-0.897572046,-0.327804905,1.5,0.529170284,0.063589167,1.219432493,1.304466571,1.022897207,0.82202466,1.5,0.198059317,0.636892446,0.061873414,0.359810795,-0.147840089,-0.261429972,0.943361067,0.147706176,-0.702467302,0.268842052,-0.541832276,0.10000153,0.763695922,1.5,1.141216985,0.195001896,-1.5,0.664295813,1.408604157,1.5,1.110556566,-0.231498736,-0.077449923,0.5509566,0.01138849,-0.548613467,0.859570772,0.646268132,-1.005529016,0.022151792,0.596152919,0.424894602,0.68759459,0.241413125,0.060785033,0.362172165,-0.117076783,-1.5,0.225263938,-0.484425545,-0.461339154,1.5,-0.789149251,1.5,-0.072558932,-1.5,0.559199588,0.351637762,0.390882162,-1.047987622,-1.452093651,-0.864726136,0.360371244,-0.719910649,0.08872244,0.003137574,-0.726414567,-0.836702253,-0.031764405,-0.919093823,0.6099651,1.5,0.049098385,-0.182503752,0.661872795,0.130587084,-0.883092552,0.992774724,0.203319578,0.73208779,-0.182129268,0.606691309,-0.572362018,-0.04704288,0.267235947,-0.601515966,-0.662337662,-1.376299494,-0.066635391,-1.5,0.362641479,0.269007152,0.852370853,-0.393587024,-0.075532114,0.126130422,-0.753390393,-0.219657809,-0.008395097,-0.422909794,-1.401574883,-1.081475707,0.121149774,-0.085120968,-0.259603085,-1.5,-0.706971981,-1.5,-0.174709779,0.316365527,-0.630714354,-0.53719226,-1.5,-1.428548675,-0.486717109,-1.5,-0.073495774,-0.702142581,-1.5,-0.952863477,0.412756332,-0.953156948,-0.144913603,1.44038172,0.51815561,1.200541687,-0.133190231,-1.268473553,-0.823713777,-1.147228922,-0.896626378,-0.815653453,0.124165121,-0.926779726,-1.202245039,-0.029028569,-0.314789649,-0.451428963,0.020465371
NP_004926,1.5,1.5,0.784595555,-0.919978721,-0.982564671,1.297775877,0.10351795,0.470322875,-0.601271084,-0.479946731,1.053156267,-0.297298086,-0.490420893,1.5,0.849307193,-1.5,-1.5,0.659270781,1.013136938,0.105534993,-1.426991504,0.091588493,-0.34949852,-1.202580494,0.324335902,-1.217980457,0.455162918,0.503707981,-0.797016113,-0.710389464,-0.345470093,0.224876801,1.5,0.338371202,-1.5,1.5,-1.296491363,-0.421426899,0.726510618,-0.487947538,1.5,1.179357546,-0.626097209,-0.607251205,0.100125113,-0.375663297,-0.536425871,-0.508882596,1.487108742,0.413664323,-0.352515869,0.220110478,1.260065407,-0.890908454,-1.023065956,0.533493553,-0.317091812,-0.046785322,-0.027285951,1.036569649,-0.872744435,0.308562318,0.260957402,1.286983434,1.5,1.490382734,-0.93003907,-0.269857805,0.565867774,-0.287515785,-0.215230687,-1.5,1.5,-0.4759563,0.445032425,-1.208807895,0.064075801,0.965634714,-0.7077933,0.114161586,-0.481241976,-0.612842498,-1.5,0.559650813,-0.782592118,0.524904167,1.5,1.5,0.745939676,-0.864990048,0.14397289,0.243263239,0.831569979,0.958680512,-0.367196041,0.92030921,0.759457137,0.192363877,1.5,-0.146232035,-0.399812829,-0.170996783,0.118713499,0.840974453,-0.011013878,0.265214592,1.18966106,-0.660149979,0.472810925,0.073646572,0.358450557,-1.125470074,-1.002096685,-1.5,-0.254294746,-0.548509582,1.388411807,-0.647966935,-0.160920239,-0.959807898,-0.920598291,-0.426477631,0.94206326,0.355148347,-0.220672396,0.524385835,-0.015114452,-0.559364198,-0.843331106,-1.5,0.752250976,-0.950718982,-0.165966145,-0.088908843,0.651058598,-0.349127603,-0.734199781,-0.14254942,-0.392485258,1.065650712,-1.03946725,0.585802079,-0.280273613,-1.303059799,-0.27248905,-0.896053153,-0.758784994,-1.5,-0.473559306,-1.29425208,0.926269356,-0.36245491,-0.394234128,-0.458768481,-0.741026607,-0.725626134,-0.457936173,1.5,-0.449762133,-0.389148188,-0.002425066,-0.220648517,-0.119068198,-0.603702184,-1.371537497,-0.116114215,-0.025734999,0.071574292,0.318217583,-0.104554044,0.934173135,-0.151596314,0.270090899,-0.95968615
NP_000358,1.5,1.5,0.534043947,0.605387787,0.556068881,0.699018,-0.637920308,-0.40334819,-0.25008033,0.086799671,0.65903086,0.42884709,-0.796794879,0.941691471,1.5,0.297510942,1.097524515,0.576310199,0.46993259,-0.620055541,-1.5,-0.121488549,-0.391870193,-0.138501359,1.5,1.5,-0.328932306,1.5,-0.317346086,-1.5,-0.955876114,0.425414602,0.597799524,-0.618817031,-0.326635729,-1.5,0.738198247,-1.5,0.487624516,-0.782373818,0.637850579,1.463949019,0.459838605,-0.056256182,-1.5,1.5,1.5,0.310285032,-0.658766791,1.041304802,-0.065321767,-0.694042156,-0.061562052,-1.242360756,-1.5,0.791682239,0.753601208,0.751768573,0.739354286,-0.622560436,-0.362744321,0.155116876,1.436057057,0.848098914,-0.242303103,1.120641759,0.023832611,-1.206303425,0.722815451,-0.457648277,-1.113625866,-0.246563775,1.202466414,-0.8767858,-1.339063015,0.218985738,-0.323661021,0.15667965,-0.026103857,-1.5,0.346858798,0.174990695,-1.145490121,0.195097178,0.639982389,0.32004795,0.776244546,1.113801971,-0.338590812,0.069491374,-0.49767785,0.401370175,1.182057469,0.210804311,0.673291909,0.403114109,1.492107804,-0.65931677,0.205422314,-0.999681112,-0.406706398,0.07859073,-0.089356885,-0.827665412,-0.709975743,0.281778983,-1.5,0.851500148,-0.240742205,-0.184826076,-0.355946546,-1.114042725,-1.5,-1.137766109,-0.751523082,-0.207764711,-0.159174429,0.016806815,1.44521168,-0.311444573,-0.146163859,-0.281930647,-0.975410017,0.145433778,-0.275697182,0.593417826,-0.364197248,-0.710736878,0.103801898,-0.737615655,-0.164427155,0.856825041,0.147584306,-0.45571429,0.231578901,-0.498434707,-0.559137832,-1.358284263,0.634950856,0.694127002,-0.511413227,0.07294192,-0.442868829,-0.260869215,-0.42200012,-0.691366162,-1.244288145,-1.5,-0.309250652,-0.534204232,1.252864458,-0.136208531,0.252296582,-1.139386588,0.290415816,1.5,0.007936953,1.5,0.661316422,-0.840683527,0.55656733,-0.353176245,-0.240961746,-0.34534524,-0.37104258,1.101154774,-0.32490139,-0.038978298,1.200477491,0.395132512,0.306659259,-0.926729714,-1.023271574,0.102239161
NP_003350,0.251744262,-0.254403788,-0.371017428,0.350830793,-0.324519652,0.815119844,1.133718781,-0.537227125,-0.770726093,-0.569154051,-1.151732795,1.5,-1.219780373,1.089096805,-0.673562591,-1.355624366,-1.5,0.550778038,0.329844671,1.410111731,-0.140757308,-1.5,1.056380645,0.408744007,0.74771397,0.264349626,-0.959542171,-0.619189086,-1.38265724,-0.485561431,-1.135213339,-0.224949002,0.441842795,-0.613731853,-0.520714354,-0.968618692,-0.504930413,0.680949883,-0.139859699,-0.697916917,-1.411595041,-0.786258097,-1.005839998,-1.142180444,-1.151685494,0.820932118,1.025648437,-0.973988161,0.641261027,0.377122341,0.566740163,0.416512437,-0.65965256,-0.108590431,-1.206627554,0.219280079,0.052246894,-0.225721913,-0.686261649,0.6271128,-0.728692585,1.5,1.092317715,1.5,-1.287020232,-0.303808068,-0.071939788,-0.537418497,1.5,-0.15457463,0.655749798,1.5,0.129498753,0.142408263,0.691324465,-0.153891864,0.26076816,0.084403658,0.454962523,0.497649105,-0.065277362,-0.160813493,-0.652133634,-0.265917085,-0.830459764,-0.614457985,-0.572959008,1.5,-0.279160329,1.231251791,-0.878208389,0.513497403,-0.04425698,1.5,-0.897294144,-0.479789192,-0.695247102,-0.090137201,1.5,0.016119182,0.686892063,-0.373854289,0.030320075,-0.831662482,0.739341316,-0.830762926,-0.638714338,1.318938537,-1.234637686,0.636541345,0.571046734,-0.044579473,0.41672975,0.232905531,0.394156785,0.229155197,-0.58671133,0.310820685,-0.936308134,-0.12075441,0.277385898,1.5,-0.833930733,0.330935729,-1.464004151,0.113799221,-0.27738672,-0.687303925,-1.013667006,-0.163210447,0.319789994,-0.374285855,-0.435179653,-0.831051464,-0.50190754,0.036219444,0.400558463,0.462887606,-0.548389572,-1.5,0.181375333,-0.246559126,1.089885459,0.034043198,0.140401309,-0.358858219,0.278734658,-0.242523818,0.639014395,-0.801328173,-0.061048727,0.649774234,0.253764024,-0.73529607,1.196075282,0.463347686,0.175458982,0.340952816,0.957893605,-0.007887597,0.798919843,-0.303712782,0.14564601,-0.029701031,-0.606157421,-0.119096689,0.551377138,-0.303628699,-0.132085501,0.375762801,0.165409864,0.296271953,-0.493586972,-0.729473967
NP_060596,1.082936024,-0.554676814,0.133102159,1.00643152,0.751217137,1.5,-0.057466728,-0.767600979,-1.5,-0.18400818,-0.999817872,0.346416859,-0.326950253,1.036983164,-1.390425201,1.265579572,-1.5,0.367852536,0.999748958,0.523731096,-0.304619383,-0.60378866,0.004308383,-0.130895128,0.39239524,-0.227645175,-1.5,-0.441514717,-1.319702455,-0.796515784,-1.5,0.461575185,0.935751251,-0.261279085,-0.266358109,0.014293338,-1.393784961,1.5,-0.621851796,-0.332531929,-0.669352012,-0.377817494,-1.5,-1.5,-0.513435502,0.170935438,1.282726442,1.127398593,0.937483378,0.463001112,-0.060998705,0.920110631,0.340960004,0.427484717,-0.922209438,0.877540441,0.788508086,0.748190372,-0.537094656,0.216478923,1.5,0.859655602,0.126488916,1.5,1.5,-0.221827881,0.197213337,1.188937067,0.419323269,0.165886856,1.153312375,0.52863799,0.937845773,0.133136767,-0.885884495,0.51462822,-1.35770739,0.194364139,0.79389196,-0.887611873,1.312062058,0.200180741,1.5,1.5,0.201062528,-0.44478309,1.5,-0.442998982,1.5,1.5,0.260278026,-0.685578776,0.411612638,0.415662644,-1.085436251,-0.160121631,-0.730908508,-0.166689281,0.968943845,-0.169601238,-0.094073211,-0.876962862,0.163957324,0.268171118,-0.524673549,-1.001843075,-0.011189548,0.669212744,0.477700098,1.117830238,0.16235,-0.812461504,-0.440726321,-0.142188997,0.431308051,-1.5,-0.35511273,-0.261004029,-1.125877313,-0.538587988,-0.237700298,0.101040168,-0.16149389,-0.728454832,-0.729361912,-0.12952131,-0.241459445,-0.451509842,-1.5,-0.319706121,0.530998213,-0.403897072,0.334961113,0.380678132,-0.640365218,-0.449457711,0.230092007,1.010352564,-1.5,1.052360498,0.23116224,-0.136556642,-0.792811846,-1.144968372,0.30871827,-0.372020574,-0.567158636,-1.5,1.1071651,-0.028929752,-0.218780047,0.07901364,0.581045617,0.758076889,0.300421272,-1.001554633,1.5,-0.714472311,0.031658598,0.335246718,0.497653677,-1.330827832,-0.575746279,-0.402281706,1.274046301,1.5,-0.079921984,-0.533752757,-0.291125815,-0.379990788,-0.830317402,-0.109561,-0.127664844,-1.5
NP_000312,1.5,-0.727570161,0.360785713,1.5,-1.5,-0.269332297,1.5,-0.032944328,0.795314757,-1.5,-1.5,0.116822875,0.756461067,1.5,1.240634981,-0.077432187,-1.5,0.140641502,-0.108675509,0.984256662,-1.5,0.018336434,0.807801827,0.112024437,-0.035741366,1.129691605,0.862157288,-0.007428293,-0.515199463,0.810626221,-1.5,0.854631605,-0.168454208,0.385880785,0.947932487,-1.474069669,-0.269490047,-0.048688462,-1.166399442,-0.873720049,1.065047856,-0.232424209,0.385189216,0.810086204,1.025213358,0.876827409,0.995054694,0.420154096,-0.26741702,0.438846425,0.291255607,1.5,1.016954649,0.579656961,0.425435185,0.107138086,0.521047295,1.33726244,-0.257890689,0.291506789,0.233473098,0.981654267,0.927989245,0.671406596,1.5,-1.5,-1.228035468,0.027004027,-0.610252145,-0.631450589,-0.061546483,0.474201871,-0.211517347,0.994401847,0.618655971,-1.5,0.571063975,-1.272688925,-1.5,-1.019371918,-1.330609523,-0.193365071,0.471277957,0.954330335,0.160003383,0.510359222,0.638822527,-0.172761492,0.514902918,0.709149288,0.902426211,-0.037368926,0.097183722,-0.378916823,-0.022653295,-1.183763827,-0.698541857,-0.095341914,0.997026928,0.167132702,-0.289836865,-0.073487618,-1.014865046,-0.454773444,1.5,-0.134239389,0.035533698,-1.209600552,0.112422397,1.5,-0.22147865,-0.938484995,0.849188898,0.481331181,-0.442660049,-0.090937839,0.567000345,0.210597338,0.584335133,-0.232245108,-1.5,0.455640772,0.293350238,-0.190954363,-1.063693809,0.123058583,1.299007134,0.375729806,0.541753773,-1.5,-0.515155772,-0.418604587,0.648990589,-0.061299746,-1.5,-1.5,-0.249641725,0.35535287,0.074822284,-0.748839746,0.748260057,-0.489143425,-0.741803153,-1.081590245,0.755875959,0.314940946,-0.141817864,-1.455390249,0.633631762,-0.923307642,0.09627785,-0.098353954,0.974107936,0.000707764,0.55767516,0.005673756,-1.229857466,0.007072652,0.043464277,0.786524856,-0.226107735,0.649447704,-0.236818973,-1.232245443,0.632793811,1.147874158,0.505037273,1.194970682,0.79665917,-1.5,-1.5,0.111040925,-0.536713077,-0.019704032
